555,The application shall ask the user to confirm dropping a player or trading a player before performing the action.,US,442,10
556,The application shall be able to complete every user transaction within one fourth of a second of receiving the request over the network.,PE,443,7
557,The application shall have a downtime of at most 10 minutes per year.,A,444,0
558,The application shall run on a web application server.,O,445,6
559,The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.,PE,446,7
560,The Disputes application shall support 350 concurrent users without any degradation of performance in the application.,PE,447,7
562,Monday  i Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST,O,448,6
563,The Disputes application shall interface with the Statement Database.,O,449,6
564,The Statement Database provides the transaction details to the Disputes System.,O,449,6
565,All transaction details must be obtained from the Statement Database,O,449,6
568,The system shall have a professional appearance,LF,452,4
569,The product shall have a consistent color scheme and fonts.,LF,453,4
571,The system shall be intuitive and self explanatory.,US,455,10
572,The product shall be easy for a realtor to learn.,US,456,10
574,The product shall produce search results in an acceptable time,PE,458,7
575,The search results shall be returned no later 30      seconds  after the user has entered the search criteria,PE,459,7
577,The CMA report shall be returned no later 60 seconds after the user has entered the CMA report criteria.,PE,461,7
578,The product shall synchronize contacts and appointments in an acceptable time.,PE,462,7
579,The product shall synchronize with the office system every hour.,PE,463,7
580, The product shall be available for use 24 hours per day  365 days  per year,A,464,0
581, Out of 1000 accesses to the system  the system is available 999 times.,A,465,0
582,The product shall operate in offline mode whenever internet connection is unavailable.,FT,466,2
584,The product shall retain user preferences in the event of a failure.,FT,468,2
591,90% of untrained realtors shall be able to install the product on their device without printed instructions,US,474,10
594,Every user of the system shall be authenticated and authorized.,SE,477,9
595,The product shall prevent its data from incorrect data being introduced.,SE,478,9
596,The system shall allow a real estate agent to query MLS information,F,479,1
597,The user shall be able to get driving directions to a selected property,F,480,1
599,The system shall display clear property images in the search results,F,482,1
600,system shall be able to handle all of the user requests/usage during business hours.,SC,483,8
601,The system shall cater to 10 simultaneous users from 9am to 5pm.,SC,484,8
602,The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.,SC,485,8
603,The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.,SC,486,8
604,The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.,O,487,6
605,The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.,O,488,6
607,The system shall be able to call the seller or buyer to schedule an appointment,F,490,1
608,The realtor shall be notified of new client appointments after automatic synchronization with office system,F,491,1
609,The realtor shall be able to retrieve a map showing property locations for a specified area,F,492,1
612,The system shall be easy to use by the Program Administrators/Nursing Staff Members.,US,495,10
615,The number of mistakes noted by the students shall be decreased by 50% in the first year.,US,498,10
616,The system shall be intuitive to the Program Administrators/Nursing Staff Members.,US,499,10
618,The system shall use symbols and words that are naturally understandable by the user community.,US,501,10
620,Staff members shall be able to complete a set of tasks in a timely manner.,PE,503,7
621,The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.,PE,504,7
622,The system shall be available for use between the hours of 8am and 6pm.,A,505,0
623,The system shall operate within the Windows XP Professional operating system.,O,506,6
624,The system shall interface with CampusConnect is central server,O,507,6
